  3222670 19112583+3819562  19:11:25.831 +38:19:56.28 10.23 5050 177   34.15    0.21    4.07    0.05 4.51e+03 200         1.27    0.10   11.11    0.35    2.45    0.01  337.70 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3222834 19113725+3823205  19:11:37.255 +38:23:20.51 12.12 4871 170  170.87    0.28   13.81    0.05 333      8.4         1.14    0.07    4.74    0.09    3.14    0.01   84.70    1.31    0.03 -999.   -999.   0 -999.    0 1 1
  3231503 19215076+3820311  19:21:50.765 +38:20:31.09 10.71 4892 171   42.47    0.33    4.32    0.05 1.72e+03 68.9        1.83    0.15   12.05    0.37    2.54    0.01  225.10    1.60    0.05 -999.   -999.   0 -999.    0 1 2
  3232397 19225537+3819219  19:22:55.375 +38:19:21.90 11.89 5012 175   32.87    0.22    4.00    0.05 5.45e+03 227         1.19    0.10   11.00    0.35    2.43    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 0
  3232838 19232529+3821466  19:23:25.289 +38:21:46.62 12.03 4750  95   36.71    0.25    4.22    0.05 4.3e+03  162         1.24    0.08   10.76    0.30    2.47    0.01  248.50 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3234396 19250957+3822265  19:25:09.569 +38:22:26.54 10.82 5020 176   32.22    0.20    4.01    0.05 5.7e+03  239         1.12    0.09   10.76    0.34    2.42    0.01  261.90 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3234597 19252219+3820105  19:25:22.198 +38:20:10.54 10.09 4949 173   38.21    0.28    4.37    0.05 4.2e+03  154         1.30    0.10   10.67    0.32    2.50    0.01  296.60 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3234666 19252648+3822227  19:25:26.489 +38:22:22.76 11.32 4645  93   51.06    0.27    5.07    0.05 2.05e+03 73.5        1.56    0.09   10.27    0.24    2.61    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 0
  3234703 19252877+3821271  19:25:28.771 +38:21:27.18 10.54 5038 101   82.63    0.44    6.86    0.05 349      9.55        2.22    0.11    9.45    0.18    2.83    0.01  263.90    1.43    0.03 -999.   -999.   0 -999.    0 1 2
  3235616 19262249+3822579  19:26:22.500 +38:22:57.94 11.42 5031 101  105.21    0.44    8.37    0.05 248      5.52        2.06    0.09    8.07    0.13    2.94    0.01  212.80    1.57    0.03 -999.   -999.   0 -999.    0 1 2
  3236379 19270639+3823310  19:27:06.398 +38:23:31.02 11.24 4737  95   59.97    0.23    5.84    0.05 1.87e+03 56          1.47    0.07    9.16    0.19    2.68    0.01 -999.      1.72    0.05 -999.   -999.   0 -999.    0 0 2
  3238626 19292318+3821329  19:29:23.182 +38:21:32.98 12.29 4561  91   24.73    0.32    3.54    0.05 1.6e+04  871         0.72    0.06   10.09    0.34    2.29    0.01 -999.   -999.      0.10 -999.   -999.   0 -999.    0 0 0
  3238859 19293605+3822505  19:29:36.055 +38:22:50.56 11.47 4873  97   51.55    0.31    5.05    0.05 1.44e+03 48.3        1.75    0.10   10.71    0.25    2.62    0.01  241.40    1.74    0.04 -999.   -999.   0 -999.    0 1 2
  3239707 19302401+3823598  19:30:24.017 +38:23:59.86 11.25 4860 170   44.27    0.27    4.45    0.05 2.69e+03 95.1        1.83    0.14   11.82    0.35    2.56    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 1
  3240111 19304819+3821154  19:30:48.197 +38:21:15.44 12.32 4811 168   32.04    0.22    3.74    0.05 5.55e+03 233         1.36    0.11   12.01    0.40    2.41    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 0
  3240670 19312295+3822115  19:31:22.958 +38:22:11.57 10.72 4951  99  160.10    0.34   12.31    0.05 168      3.77        1.52    0.06    5.64    0.07    3.12    0.01 -999.      1.18    0.03 -999.   -999.   0 -999.    0 0 1
  3241374 19320616+3818346  19:32:06.166 +38:18:34.60 10.27 4831  97   38.60    0.22    4.18    0.05 3.19e+03 117         1.53    0.10   11.62    0.32    2.49    0.01  338.00 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3241822 19323557+3822424  19:32:35.570 +38:22:42.49 11.39 4750  95   38.96    0.23    4.31    0.05 4.11e+03 157         1.36    0.08   10.94    0.29    2.49    0.01  280.70 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3241947 19324316+3818052  19:32:43.166 +38:18:05.22 11.61 4669  93   59.88    0.25    5.67    0.05 1.69e+03 47.1        1.61    0.08    9.65    0.20    2.68    0.01 -999.      1.60    0.05 -999.   -999.   0 -999.    0 0 2
  3247016 19373071+3819003  19:37:30.708 +38:19:00.37  9.57 4802 168   31.47    0.20    3.44    0.05 5.82e+03 230         1.80    0.16   13.95    0.49    2.40    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 0
  3247531 19375740+3819517  19:37:57.401 +38:19:51.74 11.99 4931 173   37.18    0.27    4.33    0.05 4.03e+03 163         1.23    0.10   10.55    0.32    2.48    0.01  298.20 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3323943 19022255+3829390  19:02:22.553 +38:29:39.05 11.61 4835 169   32.81    0.25    4.03    0.05 5.4e+03  228         1.10    0.09   10.65    0.34    2.42    0.01  259.40 -999.      0.07 -999.   -999.   0 -999.    0 1 2
  3324929 19035797+3825320  19:03:57.974 +38:25:32.05 10.27 4952 173   46.61    0.40    4.85    0.05 1.98e+03 76.6        1.55    0.12   10.55    0.31    2.58    0.01  300.80 -999.      0.04 -999.   -999.   0 -999.    0 1 2
  3326392 19061556+3827459  19:06:15.566 +38:27:45.97 12.35 4770  95  124.20    0.24   10.61    0.05 598      16.4        1.21    0.05    5.78    0.08    3.00    0.01   72.70    1.33    0.04 -999.   -999.   0 -999.    0 1 1
  3326790 19065295+3829474  19:06:52.959 +38:29:47.44 11.03 4823 169   25.96    0.24    3.62    0.05 1.25e+04 593         0.83    0.07   10.41    0.36    2.32    0.01  264.70 -999.      0.09 -999.   -999.   0 -999.    0 1 2
  3335660 19183709+3825479  19:18:37.099 +38:25:47.96 10.54 5023 176  135.72    0.22   11.72    0.05 503      11.6        1.15    0.07    5.31    0.10    3.05    0.01 -999.      1.67    0.03 -999.   -999.   0 -999.    0 0 1
  3336731 19194691+3824269  19:19:46.917 +38:24:26.96 10.27 4927  99   40.27    0.36    4.43    0.05 1.76e+03 76.8        1.42    0.09   10.90    0.29    2.52    0.01  313.00 -999.      0.15  150.00    3.68 0 -999.    3 1 0
  3337400 19203034+3824436  19:20:30.343 +38:24:43.63 10.68 5058 177   47.24    0.33    4.86    0.05 1.74e+03 63          1.66    0.13   10.79    0.31    2.59    0.01  316.10 -999.      0.04 -999.   -999.   0 -999.    0 1 2
  3337740 19205193+3825594  19:20:51.933 +38:25:59.48 10.67 4931  99  128.81    0.42   10.49    0.05 145      4.04        1.49    0.06    6.23    0.09    3.02    0.01 -999.      0.43    0.03 -999.   -999.   0 -999.    0 0 1
  3339203 19223338+3827192  19:22:33.384 +38:27:19.30 12.26 5112 179   39.32    0.24    4.46    0.05 3.04e+03 113         1.37    0.11   10.72    0.32    2.51    0.01  303.00    1.47    0.05 -999.   -999.   0 -999.    0 1 2
  3339443 19225048+3824164  19:22:50.486 +38:24:16.42 11.91 4888 171   37.78    0.23    4.15    0.05 3.25e+03 143         1.50    0.12   11.59    0.36    2.49    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 2
  3339519 19225570+3829124  19:22:55.704 +38:29:12.48 12.50 4630  93   60.26    0.20    6.23    0.05 2.28e+03 69.8        1.11    0.05    8.00    0.16    2.68    0.01 -999.      1.60    0.05 -999.   -999.   0 -999.    0 0 1
  3339894 19232223+3826312  19:23:22.241 +38:26:31.27 11.34 4779 167   30.47    0.33    3.38    0.05 2.63e+03 145         1.74    0.16   13.96    0.52    2.39    0.01 -999.   -999.      0.14  100.00    7.06 3    0.16  3 0 0
  3341327 19245785+3826426  19:24:57.849 +38:26:42.68 10.55 4657  93   38.30    0.29    4.26    0.05 2.36e+03 79.7        1.32    0.08   10.92    0.30    2.48    0.01  254.90 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3342658 19261764+3824435  19:26:17.642 +38:24:43.49 12.36 4846  97   36.17    0.25    4.20    0.05 4.28e+03 171         1.25    0.08   10.80    0.30    2.47    0.01  249.30 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3343931 19273205+3826255  19:27:32.049 +38:26:25.55 11.11 4812  96   78.90    0.35    7.01    0.05 518      15.9        1.66    0.08    8.45    0.16    2.80    0.01 -999.      0.41    0.04 -999.   -999.   0 -999.    0 0 0
  3346501 19300393+3824150  19:30:03.931 +38:24:15.08 11.84 4477 157   20.80    0.16    2.71    0.05 2.52e+04 1.12e+03    1.22    0.12   14.41    0.62    2.21    0.01 -999.   -999.      0.10 -999.   -999.   0 -999.    0 0 1
  3346779 19302254+3826160  19:30:22.539 +38:26:16.08 11.93 4512  90   22.53    0.17    2.98    0.05 1.67e+04 793         1.08    0.09   12.95    0.48    2.25    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 0
  3347431 19310355+3829062  19:31:03.554 +38:29:06.25 12.20 5163 181   68.78    0.24    6.84    0.05 1.38e+03 40.6        1.34    0.09    8.00    0.19    2.76    0.01   71.50    1.93    0.04 -999.   -999.   0 -999.    0 1 1
  3348134 19314453+3824456  19:31:44.532 +38:24:45.65 11.95 4853  97   33.99    0.27    4.18    0.05 4.91e+03 216         1.06    0.07   10.28    0.29    2.44    0.01  327.30 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3353773 19371838+3825466  19:37:18.382 +38:25:46.67 11.17 4886  98   28.34    0.23    3.97    0.05 8.85e+03 445         0.76    0.05    9.52    0.28    2.36    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 0
  3355015 19382715+3827580  19:38:27.158 +38:27:58.07 11.90 4899 171   26.99    0.28    3.42    0.05 6.2e+03  326         1.20    0.11   12.24    0.45    2.34    0.01  292.90 -999.   -999.   -999.   -999.   0 -999.    0 1 2
  3356438 19394318+3828431  19:39:43.186 +38:28:43.18 11.97 4987 100   65.98    0.62    5.85    0.05 398      17.6        2.10    0.12   10.31    0.23    2.73    0.01 -999.      0.73    0.04 -999.   -999.   0 -999.    0 0 2
  3424072 18595946+3835219  18:59:59.467 +38:35:21.98 10.28 4935  99  180.02    0.56   13.29    0.05 57.6     1.94        1.58    0.06    5.43    0.07    3.17    0.01 -999.      0.10    0.02 -999.   -999.   0 -999.    0 0 0
  3424105 19000206+3832494  19:00:02.064 +38:32:49.45 11.53 4614 161   51.50    0.24    5.17    0.05 2.7e+03  89.2        1.46    0.11    9.94    0.27    2.61    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 1
  3425476 19021896+3835545  19:02:18.967 +38:35:54.56 11.68 4906 172   40.23    0.33    4.45    0.05 3e+03    113         1.38    0.11   10.77    0.33    2.52    0.01  282.00 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3425675 19023891+3835251  19:02:38.911 +38:35:25.12 11.30 4863 170   32.20    0.23    4.07    0.05 6.55e+03 273         1.01    0.08   10.30    0.33    2.42    0.01  329.30 -999.      0.06 -999.   -999.   0 -999.    0 1 2
  3426898 19042962+3835044  19:04:29.626 +38:35:04.49 11.99 4847 170   64.35    0.21    6.56    0.05 1.7e+03  51.5        1.18    0.08    7.88    0.19    2.72    0.01   69.50    1.55    0.05 -999.   -999.   0 -999.    0 1 1
  3427629 19053643+3830125  19:05:36.437 +38:30:12.53 12.30 4636 162   31.18    0.29    3.87    0.05 7.55e+03 299         1.04    0.09   10.74    0.36    2.39    0.01  265.80 -999.      0.08 -999.   -999.   0 -999.    0 1 2
  3427850 19055584+3835278  19:05:55.838 +38:35:27.89  9.21 4922 172   26.79    0.25    3.49    0.05 7.51e+03 381         1.09    0.10   11.69    0.42    2.34    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 0
  3428530 19065821+3832051  19:06:58.217 +38:32:05.14 12.49 4789  96  193.64    0.30   14.99    0.05 300      8.1         1.16    0.04    4.52    0.06    3.19    0.01   86.30    1.45    0.03 -999.   -999.   0 -999.    0 1 1
  3429738 19084683+3835523  19:08:46.831 +38:35:52.37 10.05 4818 169   56.15    0.19    5.90    0.05 2.88e+03 89.9        1.19    0.08    8.48    0.21    2.66    0.01   62.70 -999.      0.05 -999.   -999.   0 -999.    0 1 1
  3430868 19102701+3833417  19:10:27.007 +38:33:41.80  8.14 5126 103   80.92    0.58    6.84    0.05 363      15.2        2.16    0.11    9.39    0.18    2.83    0.01 -999.   -999.      0.03 -999.   -999.   0 -999.    0 0 2
  3431022 19104036+3833285  19:10:40.363 +38:33:28.58 11.65 4872  97   33.04    0.29    4.13    0.05 4.39e+03 208         1.02    0.07   10.24    0.29    2.43    0.01  298.60 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3432732 19125731+3834515  19:12:57.317 +38:34:51.53 10.74 5123 179   79.44    0.93    6.44    0.05 168      7.52        2.59    0.20   10.38    0.28    2.82    0.01  248.00    0.77    0.12  117.00    4.49 3    0.09  2 0 2
  3432802 19130311+3834596  19:13:03.115 +38:34:59.70 11.99 4836  97  144.21    0.30   11.40    0.05 285      7.15        1.45    0.06    5.85    0.08    3.07    0.01   77.20    1.50    0.03 -999.   -999.   0 -999.    0 1 1
  3437031 19181953+3830139  19:18:19.538 +38:30:13.93 11.94 4869  97   62.78    0.61    5.67    0.05 523      20.8        1.98    0.11   10.32    0.24    2.71    0.01  283.00 -999.      0.11  141.00    3.71 0 -999.    3 1 0
  3438609 19200564+3834338  19:20:05.640 +38:34:33.82 11.51 5062 101   81.94    0.49    6.87    0.05 335      10          2.17    0.11    9.38    0.18    2.83    0.01  300.60    1.45    0.03 -999.   -999.   0 -999.    0 1 2
  3439353 19205281+3830283  19:20:52.814 +38:30:28.30 12.36 4800  96   84.63    0.26    7.60    0.05 749      21.4        1.47    0.07    7.69    0.13    2.83    0.01   69.10    1.12    0.04 -999.   -999.   0 -999.    0 1 1
  3443483 19253516+3832018  19:25:35.170 +38:32:01.90 11.61 5070 177  134.07    0.43   10.58    0.05 142      4.3         1.69    0.11    6.46    0.13    3.05    0.01   71.80    0.35    0.03 -999.   -999.   0 -999.    0 1 1
  3444374 19263222+3830564  19:26:32.227 +38:30:56.41 11.77 4778 167   56.60    0.22    5.77    0.05 2.9e+03  87.2        1.32    0.09    8.92    0.23    2.66    0.01   64.20    1.30    0.06 -999.   -999.   0 -999.    0 1 1
  3445822 19275660+3830157  19:27:56.602 +38:30:15.77 12.18 4807 168   31.60    0.24    3.79    0.05 6.5e+03  270         1.24    0.11   11.55    0.39    2.41    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 1
  3446775 19285335+3835118  19:28:53.350 +38:35:11.80 10.95 4896  98  261.72    1.17   17.91    0.05 95.6     5.7         1.45    0.06    4.33    0.05    3.33    0.01 -999.      2.08    0.02 -999.   -999.   0 -999.    0 0 1
  3448282 19303106+3834297  19:30:31.068 +38:34:29.71 12.44 4857 170   28.76    0.45    3.66    0.05 4.29e+03 315         1.10    0.10   11.37    0.42    2.37    0.01 -999.   -999.      0.20   57.00   10.09 0 -999.    2 0 0
  3449907 19320483+3834476  19:32:04.831 +38:34:47.68 11.98 4723  94   52.98    0.26    5.36    0.05 2.21e+03 72.5        1.43    0.08    9.62    0.21    2.63    0.01   63.90    1.86    0.05 -999.   -999.   0 -999.    0 1 1
  3453419 19352770+3835254  19:35:27.701 +38:35:25.40 11.74 4777 167   44.73    0.29    4.66    0.05 2.54e+03 90.1        1.53    0.12   10.81    0.31    2.56    0.01  322.40 -999.      0.04 -999.   -999.   0 -999.    0 1 2
  3455760 19374569+3835356  19:37:45.691 +38:35:35.66 10.94 4693 164   48.28    0.24    4.89    0.05 2.3e+03  78.2        1.54    0.12   10.48    0.29    2.59    0.01 -999.   -999.      0.04 -999.   -999.   0 -999.    0 0 1
  3455784 19374713+3831498  19:37:47.141 +38:31:49.80 12.05 4837  97  107.11    0.52    8.88    0.05 212      6.86        1.62    0.07    7.16    0.12    2.94    0.01 -999.      0.39    0.04 -999.   -999.   0 -999.    0 0 0
  3455843 19375076+3833246  19:37:50.765 +38:33:24.70 10.68 4687  94   27.58    0.27    3.21    0.05 4.13e+03 222         1.54    0.12   13.86    0.49    2.34    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 0
  3456215 19381242+3830280  19:38:12.422 +38:30:28.04 12.27 5044 177  256.58    0.52   18.08    0.05 152      5.3         1.38    0.09    4.23    0.08    3.33    0.01 -999.   -999.      0.02 -999.   -999.   0 -999.    0 0 1
  3456313 19381772+3831436  19:38:17.729 +38:31:43.61 12.39 4894  98   89.82    0.36    7.62    0.05 314      10.8        1.79    0.08    8.21    0.14    2.86    0.01 -999.   -999.   -999.   -999.   -999.   0 -999.    0 0 0
  3457190 19390600+3832450  19:39:06.002 +38:32:45.02 10.08 4905  98   31.56    0.20    3.92    0.05 5.55e+03 234         1.12    0.07   10.92    0.32    2.41    0.01  293.50 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3457618 19392860+3831486  19:39:28.603 +38:31:48.61 11.50 4740 166   34.48    0.30    3.66    0.05 3.03e+03 140         1.82    0.16   13.46    0.46    2.44    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 0
  3458643 19401962+3831015  19:40:19.627 +38:31:01.60 10.23 5008 100   69.76    1.70    5.82    0.05 121      11.4        2.55    0.23   11.05    0.35    2.76    0.01  213.90    1.07    0.54   54.00   10.35 3    2.19  2 0 2
  3459199 19404868+3831103  19:40:48.689 +38:31:10.38 10.05 5340 107 -999.   -999.   -999.   -999.   0        -999     -999.   -999.   -999.   -999.   -999.   -999.   -999.   -999.   -999.     11.60   12.03 4   11.83 14 0 0
  3526061 19004471+3836399  19:00:44.715 +38:36:40.00 10.00 4865 170  129.82    0.25   10.62    0.05 488      11.1        1.42    0.09    6.09    0.12    3.02    0.01 -999.      1.51    0.03 -999.   -999.   0 -999.    0 0 0
  3526625 19014365+3840029  19:01:43.651 +38:40:02.93 11.41 4851 170   34.85    0.27    4.21    0.05 5.35e+03 215         1.11    0.09   10.38    0.32    2.45    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 0
  3527032 19022606+3837425  19:02:26.071 +38:37:42.56 10.67 4815 169   42.88    0.27    4.56    0.05 2.19e+03 83.8        1.48    0.12   10.83    0.32    2.54    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 1
  3527891 19035108+3840253  19:03:51.084 +38:40:25.39 10.19 4722 165   31.25    0.23    3.54    0.05 5.1e+03  206         1.54    0.13   13.01    0.45    2.40    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 0
  3528656 19050492+3839005  19:05:04.923 +38:39:00.58 11.40 4639 162   20.73    0.16    2.68    0.05 1.51e+04 719         1.32    0.13   14.85    0.64    2.22    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 0
  3529276 19060125+3839521  19:06:01.257 +38:39:52.13 11.06 4884 171   58.04    0.36    5.65    0.05 789      28.4        1.59    0.12    9.63    0.25    2.67    0.01 -999.      0.56    0.04 -999.   -999.   0 -999.    0 0 0
  3529480 19061973+3838374  19:06:19.733 +38:38:37.46  9.77 4852 170   42.84    0.34    4.60    0.05 2.52e+03 97.1        1.45    0.11   10.70    0.32    2.54    0.01  266.40 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3529597 19063175+3840417  19:06:31.752 +38:40:41.70 11.71 4977 174   51.68    0.33    4.88    0.05 1.25e+03 42.9        2.08    0.16   11.59    0.33    2.63    0.01  236.60    1.49    0.04 -999.   -999.   0 -999.    0 1 2
  3530520 19075613+3839270  19:07:56.133 +38:39:27.04 11.97 4760 167   34.97    0.56    3.99    0.05 3.24e+03 199         1.35    0.13   11.50    0.40    2.45    0.01 -999.   -999.      0.06 -999.   -999.   0 -999.    0 0 0
  3530823 19082428+3836125  19:08:24.283 +38:36:12.53 11.74 5042 176   44.13    0.20    4.70    0.05 2.48e+03 80.4        1.54    0.12   10.75    0.31    2.56    0.01  162.40 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3531478 19092089+3838265  19:09:20.899 +38:38:26.52 11.64 4945  99  241.88    0.49   17.20    0.05 82.7     3.27        1.37    0.05    4.36    0.05    3.30    0.01 -999.   -999.      0.02 -999.   -999.   0 -999.    0 0 1
  3532113 19101852+3837462  19:10:18.523 +38:37:46.20 11.94 4797 168   46.18    0.22    4.91    0.05 2.82e+03 99.3        1.37    0.10   10.04    0.28    2.57    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 1
  3532734 19111567+3838265  19:11:15.677 +38:38:26.56 11.56 4891  98  149.88    0.49   11.75    0.05 125      3.68        1.47    0.06    5.76    0.08    3.09    0.01   75.30    0.41    0.03 -999.   -999.   0 -999.    0 1 1
  3532985 19113963+3838268  19:11:39.638 +38:38:26.81 11.32 4923  98   94.10    1.00    8.00    0.05 2e+03    1e+03       1.71    0.09    7.82    0.15    2.89    0.01  295.00    1.74 -999.   -999.   -999.   0 -999.    4 0 0
  3533464 19122505+3839187  19:12:25.053 +38:39:18.79 10.39 4855  97  195.16    0.31   14.73    0.05 177      4.12        1.30    0.05    4.75    0.06    3.20    0.01 -999.      1.28    0.02 -999.   -999.   0 -999.    0 0 1
  3539261 19193960+3840346  19:19:39.602 +38:40:34.61 12.43 4968 174   28.72    0.32    3.90    0.05 8.03e+03 409         0.87    0.08   10.08    0.34    2.37    0.01  256.30 -999.      0.07 -999.   -999.   0 -999.    0 1 2
  3539408 19194946+3840506  19:19:49.466 +38:40:50.63  9.66 4944  99  116.19    0.43    9.46    0.05 170      4.97        1.66    0.07    6.92    0.11    2.98    0.01 -999.      0.44    0.03 -999.   -999.   0 -999.    0 0 1
  3544637 19254348+3837073  19:25:43.481 +38:37:07.32 12.49 4747  95   31.00    0.41    3.95    0.05 5.32e+03 305         0.97    0.07   10.36    0.32    2.40    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 2
  3545033 19261178+3836085  19:26:11.784 +38:36:08.57 12.41 4710  94   79.77    0.36    7.22    0.05 687      21.7        1.47    0.07    7.96    0.14    2.80    0.01 -999.      0.55    0.04 -999.   -999.   0 -999.    0 0 0
  3545147 19261850+3838331  19:26:18.511 +38:38:33.14 10.46 4871 170   55.16    0.29    5.28    0.05 1.15e+03 40.7        1.79    0.13   10.49    0.28    2.65    0.01 -999.   -999.      0.04 -999.   -999.   0 -999.    0 0 2
  3546046 19271321+3838527  19:27:13.217 +38:38:52.73 11.96 4842  97  180.71    0.30   13.89    0.05 256      6.89        1.30    0.05    4.94    0.06    3.17    0.01   82.40    1.20    0.04 -999.   -999.   0 -999.    0 1 1
  3547041 19281556+3840132  19:28:15.561 +38:40:13.19 11.96 4704  94  104.38    0.27    8.92    0.05 693      17          1.41    0.06    6.81    0.11    2.92    0.01   74.60    1.78    0.04 -999.   -999.   0 -999.    0 1 1
  3547236 19282834+3841228  19:28:28.347 +38:41:22.88 12.29 4817  96  137.68    0.27   11.43    0.05 414      10.7        1.24    0.05    5.54    0.08    3.05    0.01   79.20    1.47    0.07 -999.   -999.   0 -999.    0 1 1
  3547853 19290679+3837402  19:29:06.799 +38:37:40.26 11.81 5088 178   42.57    0.29    4.60    0.05 2.79e+03 107         1.52    0.12   10.88    0.32    2.55    0.01  315.30 -999.      0.05 -999.   -999.   0 -999.    0 1 2
  3547943 19291197+3839398  19:29:11.973 +38:39:39.89 11.60 4840 169   30.99    0.31    3.89    0.05 5.7e+03  282         1.07    0.09   10.82    0.36    2.40    0.01 -999.   -999.      0.08 -999.   -999.   0 -999.    0 0 0
  3548732 19300208+3841340  19:30:02.083 +38:41:34.08  9.92 4690  94   44.45    0.26    4.36    0.05 2.21e+03 81.3        1.90    0.12   12.12    0.32    2.55    0.01 -999.   -999.      0.05 -999.   -999.   0 -999.    0 0 0
  3553319 19343241+3840480  19:34:32.415 +38:40:48.00 11.76 4810  96   60.31    0.31    5.52    0.05 717      25.1        1.92    0.10   10.41    0.23    2.69    0.01 -999.      0.80    0.03 -999.   -999.   0 -999.    0 0 0
  3554912 19360465+3841487  19:36:04.658 +38:41:48.70 12.25 4940 173   54.93    0.44    4.96    0.05 715      27.6        2.31    0.18   11.88    0.34    2.65    0.01  313.90    1.32    0.03 -999.   -999.   0 -999.    0 1 2
  3556801 19375671+3837221  19:37:56.715 +38:37:22.15 12.07 4553  91   59.72    0.25    6.05    0.05 2.06e+03 63.2        1.19    0.06    8.35    0.17    2.67    0.01 -999.      1.05    0.04 -999.   -999.   0 -999.    0 0 0
  3557606 19384342+3840517  19:38:43.426 +38:40:51.78 11.47 5016 100  105.23    0.83    8.08    0.05 104      3.75        2.36    0.12    8.65    0.16    2.94    0.01  256.10    0.70    0.15  100.00    4.38 0 -999.    2 0 2
  3558705 19394056+3838367  19:39:40.560 +38:38:36.74  8.27 4851  97   46.47    0.35    4.59    0.05 1.21e+03 52.3        1.86    0.11   11.63    0.30    2.58    0.01 -999.      1.13    0.04 -999.   -999.   0 -999.    0 0 2
  3558848 19394790+3839491  19:39:47.906 +38:39:49.18 10.66 4833  97   53.22    0.28    5.17    0.05 1.37e+03 42.8        1.72    0.10   10.47    0.24    2.63    0.01  254.00    1.88    0.04 -999.   -999.   0 -999.    0 1 2
  3559502 19402099+3836566  19:40:20.993 +38:36:56.59 11.90 4645  93   75.64    0.27    7.06    0.05 1.34e+03 36.9        1.34    0.06    7.84    0.14    2.78    0.01   66.00    1.89    0.04 -999.   -999.   0 -999.    0 1 1
  3560093 19405262+3836194  19:40:52.622 +38:36:19.40 10.99 5007 100   83.58    0.35    7.19    0.05 368      10.1        1.88    0.09    8.66    0.16    2.84    0.01  288.20    1.15    0.03 -999.   -999.   0 -999.    0 1 2
  3560181 19405762+3840384  19:40:57.622 +38:40:38.50 11.04 4707 165   32.49    0.23    3.88    0.05 7.47e+03 293         1.19    0.10   11.22    0.37    2.41    0.01 -999.      1.64    0.06 -999.   -999.   0 -999.    0 0 1
  3631092 19071907+3843427  19:07:19.075 +38:43:42.74 11.84 5137 180  197.68    0.83   13.78    0.05 39.6     3.4         1.92    0.12    5.65    0.11    3.22    0.01 -999.   -999.      0.02 -999.   -999.   0 -999.    0 0 0
  3631402 19074964+3847308  19:07:49.646 +38:47:30.88 11.74 4883 171   46.51    0.32    4.89    0.05 1.96e+03 64          1.46    0.11   10.28    0.29    2.58    0.01  294.20    1.40    0.05 -999.   -999.   0 -999.    0 1 2
  3631821 19082717+3845234  19:08:27.173 +38:45:23.47 10.12 5233 183   57.71    0.35    5.52    0.05 866      29.6        1.91    0.14   10.38    0.27    2.69    0.01  318.30    1.12    0.04 -999.   -999.   0 -999.    0 1 2
  3633057 19102671+3846290  19:10:26.717 +38:46:28.99 11.49 4805 168   50.70    0.20    5.24    0.05 2.23e+03 71.5        1.40    0.10    9.71    0.26    2.61    0.01 -999.      1.65    0.05 -999.   -999.   0 -999.    0 0 1
  3633152 19103603+3845504  19:10:36.034 +38:45:50.44 10.97 4729 166   33.58    0.18    4.03    0.05 7.59e+03 294         1.14    0.09   10.78    0.34    2.43    0.01 -999.      1.50    0.07 -999.   -999.   0 -999.    0 0 0
  3634488 19122853+3847306  19:12:28.534 +38:47:30.59 10.65 4947  99  233.97    0.34   17.45    0.05 121      3.2         1.17    0.04    4.09    0.05    3.28    0.01 -999.   -999.      0.02 -999.   -999.   0 -999.    0 0 1
  3634542 19123310+3847084  19:12:33.101 +38:47:08.41 12.24 4742 166   40.47    0.21    4.64    0.05 4.87e+03 184         1.14    0.09    9.83    0.28    2.51    0.01 -999.      1.55    0.06 -999.   -999.   0 -999.    0 0 0
